Date-Time,Module ID,Section ID,Prompt Tokens,Completion Tokens,Total Tokens,Start Date-Time,End Date-Time,Duration (s),Input Script,Output Slides,Error Message
2023-04-04 11:20:34,5,3,3353,231,3584,2023-04-04 11:20:26,2023-04-04 11:20:34,8.412755,"---
course: Intro to Data for Data Science
module: 5 - Tabular Data
title: 3 - Observations

---

Data science is founded upon making observations of the world around us.

But what are observations and how do we record them in tabular data?

---

An observation is a recording of the qualities and quantities of an observable phenomenon in the natural world.

This includes what we can see, hear, feel, or measure with sensors.

In data science, we record observations on the rows of a table.

The rows are the horizontal groups of data that are contained within the table.

---

For example, imagine that we are recording the vital signs of a patient at a hospital.

For each observation, we would record the date of the observation, the patient's heart rate, their temperature, and other vitals.

Each of these observations would be recorded on a separate row.

What is important to note is that all of the elements in a row of data belong to the same observation.

For example, a row of data can be an observation of a person, a place, a thing, or a set of sensor readings at a specific time.

In data science, we want each row to contain one and only one observation.

Essentially, each row should record one, and only one, person, place, or thing begin observed at a given time.

---

Outside of data science, the rows of a table of data go by various names.

First, you may hear them simply referred to as ""rows"", for, well, obvious reasons, I guess.

In computer science, they are often referred to as a tuples (or a tupples), which is a mathematical term for a list of data.

Or you may often hear them referred to simply as ""records"", because they store a recording of an observation, entity, or transaction of some kind.

No matter what they are called, observations should always be represented as rows in tabular data.","---
marp: true
title: 3 - Observations
theme: template
---

<!-- _class: title-only -->

# Observations

---

<!-- _class: title-two-content-left-center -->

# Observations

Recording of qualities and quantities
Observable phenomenon
Recorded on rows

![image An icon of a database in a flat minimalist style](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# Example

Vital signs of a patient
Date, heart rate, temperature, and more
Each observation on a separate row

![image An icon of a database in a flat minimalist style](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# One Observation per Row

One observation per row
Person, place, thing, or sensor readings
One and only one observation per row

![image An icon of a database in a flat minimalist style](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# Other Names

Rows
Tuples
Records

![image An icon of a database in a flat minimalist style](images/placeholder.png)",
2023-04-04 11:20:46,5,4,3446,280,3726,2023-04-04 11:20:34,2023-04-04 11:20:46,11.546206,"---
course: Intro to Data for Data Science
module: 5 - Tabular Data
title: 4 - Variables

---

The world is in a constant state of change; things vary from one observation to the next.

But how do we record these variations across observations in data science?

---

A variable is placeholder for a value that changes. 

We call them ""variables"" because their values ""vary"" across each observation.

In data science, we store variables on the columns of a table.

Columns are the vertical groups of data that are contained within the table.

---

For example, imagine we're recording vital signs for a patient at a hospital.

Our variables might be:

 - the date and time of the observation,

 - the patients heart rate measured by their pulse, 

 - and their body temperature at the time of the observation.

What is most important, is that all of the elements in a specific column must be of the same data type, scale, and unit of measure.

---

For example:

 - we don't want our dates to be stored using different date formats.

 - we don't want our heart rate data to be stored using two different data types.

 - and we don't want our temperature to use both Celsius and Fahrenheit units of measure.

---

Instead, we want all of the data in the column to use the same data type, same scale, and same units of measure.

Finally, we want one and only one variable per column of data.

We don't want to try placing multiple variables in a single column.

---

For example, if we're recording blood pressure, we record two numbers:

 - the systolic blood pressure,

 - and the diastolic blood pressure.

We don't want to record both of these measures in a single column, like we commonly see it written in our medical history.

---

Instead, we would prefer to have a single column for systolic blood pressure and a single column for diastolic blood pressure.

Storing each variable in a separate column allows us to store, process, and analyze the data more efficiently.

---

Outside of data science, the columns of a table go by various names.

First, you may simply hear them referred to as ""columns"".

In addition, you may also hear them referred to as ""attributes"".

Or in some cases, as ""properties"".

No matter what they are called, variables should always be represented as columns in tabular data.","---
marp: true
title: 4 - Variables
theme: template
---

<!-- _class: title-only -->

# Variables

---

<!-- _class: title-two-content-left-center -->

# Variables

Placeholder for a value that changes
Stored on the columns
Same data type, scale, and unit of measure

![image An icon of a database in a flat minimalist style](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# Example

## Vital Signs

| Date         | Pulse      | Temp.     |
| ------------ | ---------- | --------- |
| **1/1/2023** | 89         | 39.0      |
| 2023-01-02   | **Normal** | 38.5      |
| 2023-01-03   | 80         | **99° F** | 

---

<!-- _class: title-two-content-left-center -->

# Example

## Blood Pressure

| Systolic | Diastolic |
| -------- | --------- |
| 120      | 80        |
| 130      | 90        |
| 140      | 100       |

---

<!-- _class: title-two-content-left-center -->

# Example

## Columns

Columns
Attributes
Properties

![image An icon of a database in a flat minimalist style](images/placeholder.png)",
2023-04-04 11:20:58,5,5,3541,350,3891,2023-04-04 11:20:46,2023-04-04 11:20:58,12.416183,"---
course: Intro to Data for Data Science
module: 5 - Tabular Data
title: 5 - Relationships

---

Everything is related in some way, shape, or form.

So how do we represent relationships in data science?

---

In data science, we want each table to contain a single type of observation or type of entity.

For example, we want to keep a list of our patients in one table and a list of our doctors a separate table. 

We want each table to only contain data that are related to one another in a highly cohesive way.

We don't want to compress multiple types of observations or multiple types of entities into a single table.

So, we create a separate table for each type of observation or entity.

This means that our dataset often needs to be split up into multiple tables.

When we have multiple tables of data, the observations in one table can be related to the observations in another table.

---

A relationship is a way to express how a row of data in one table is related to a row of data in another table.

We create relationships between rows using ""keys"".

We use a primary key to uniquely identify an observation in it's source table.

Then we use a foreign key in observations in a second table to refer back to the original observation in the source table.

---

For example, imagine that we have two tables:

First, we have a table of patients.

It contains their names, genders, dates of birth, and more.

Second, we have a table of all of our patient's vital signs.

It contains observations of the patient's temperature, heart rate and more for a specific day.

We could duplicate the patient's name and other personal data for each recording of their vital signs.

However, it's much more efficient to store the patient's data once and then simply refer back to that data from the vital-signs table.

We do this by creating a primary key and a foreign key.

---

First, in our patients table, we create a column to store our primary key.

Then we create a primary key for each unique patient in our patients table.

We use a 1 for Bill, a 2 for Miko, and so on.

This primary key uniquely identifies each patient in our system.

---

Next, in our vital-signs table, we create a column for our foreign key 

We populate this column with the unique identifier that points back to the primary key.

We use a 1 for Bill, a 2 for Miko, and so on.

---

Now we can navigate the relationship forward from any patient to get their vital signs.

Or we can navigate the relationship backwards from a vital sign to get the patient's name and information.

Relationships allow us to connect data from table to table in many ways.

However, we'll have to defer these various types of relationships to a more advanced course on data science.","---
marp: true
title: 5 - Relationships
theme: template
---

<!-- _class: title-only -->

# Relationships

---

<!-- _class: title-two-content-left-center -->

# Tables

Single type of observation
Single type of entity
Highly cohesive

![image An icon of a database in a flat minimalist style](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# Keys

Primary key
Foreign key

![image An icon of a key in a minimalist style](images/placeholder.png)

---

<!-- _class: title-two-content-comparison -->

# Example

## Patients
| ID | Name | Gender | DOB        |
| -- | ---- | ------ | ---------- |
| 1  | Bill | Male   | 2002-01-01 |
| 2  | Miko | Female | 2008-05-12 |
| 3  | Juan | Other  | 1978-12-31 |

## Vital Signs
| ID | Patient ID | Date       | Temp. | Pulse |
| -- | --------- | ---------- | ----- | ----- |
| 1  | 1         | 2023-01-01 | 37.1  | 89    |
| 2  | 2         | 2023-01-01 | 38.1  | 80    |
| 3  | 2         | 2023-01-02 | 36.5  | 75    |

---

<!-- _class: title-two-content-left-center -->

# Example

## Patients
| **ID** | Name | Gender | DOB        |
| ------ | ---- | ------ | ----------",
2023-04-04 11:21:08,5,6,3444,238,3682,2023-04-04 11:20:58,2023-04-04 11:21:08,9.377385,"---
course: Intro to Data for Data Science
module: 5 - Tabular Data
title: 6 - Queries

---

How do we extract information from tabular data? 

The answer, is a query.

---

A query is computer representation of a question we want answer using a table of data.

They allow us to ask questions of the data and return answers as results.

Queries are created using programming languages.

More specifically, we use a special type of programming language called a query language.

The most popular query language is Structured Query Language (or SQL for short).

However, you can also perform queries using other programming languages like Python and R.

---

For example, let's say we want to answer the question: ""What was Bill's average body temperature over the past 5 years"".

We could write this question in the form of a SQL query.

The SQL query allows us to express that we want to:

 - select the average temperature

 - from the Vital Signs table

 - where the patient's name is ""Bill""

 - and the date is greater than or equal to January 1, 2015 (which we're assuming is five years ago).

I've intentionally kept this query simple for those of you who have never seen a SQL query before.

However, if you've had some experience with SQL, you may see several ways we could improve this query.

---

When we execute this query, 

First, the database will scan all of the records in the Vital Signs table 

Next, it will filter out anyone who is not our patient named Bill.

---

Then, it will filter out any row that is older than January 1, 2015.

---

Next, it will select just the Temperature column from the Vital Signs table.

---

Finally, it will compute the average of the remaining temperature values.

---

The computer will then return this value as a result.

As we can see, the result of executing this query is 37 degrees Celsius.

---

Essentially, this is how we get from a question to an answer, using a query.

We start with a question in our natural language,

 - we construct a SQL query to express that question to the computer, 

 - we execute the query which returns a result, 

 - and then we express that result in the form of an answer to the question.

Queries are the primary tool used for extracting information from data in data science.","---
marp: true
title: 6 - Queries
theme: template
---

<!-- _class: title-only -->

# Queries

---

<!-- _class: title-two-content-left-center -->

# Queries

Computer representation of a question
Extract information from data
Return answers as results
Created using programming languages

![image An icon of a database in a flat minimalist style](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# SQL Query

select avg([Temperature])
from [Vital Signs]
where [Patient Name] = ""Bill""
and [Date] >= ""2015-01-01""

![image An icon of a database in a minimalist style](images/placeholder.png)

---

<!-- _class: title-two-content-comparison -->

# Query Execution

## SQL Query

select avg([Temperature])
from [Vital Signs]
where [Patient Name] = ""Bill""
and [Date] >= ""2015-01-01""

## Execution Steps

1. Scan all records
2. Filter by patient name
3. Filter by date
4. Select temperature column
5. Compute average

## Result

37.0",
2023-04-04 11:21:11,5,7,3146,73,3219,2023-04-04 11:21:08,2023-04-04 11:21:11,3.27065,"---
course: Intro to Data for Data Science
module: 5 - Tabular Data
title: 7 - Summary

---

In this module, we learned about tabular data and how we can extract information from tables of data using queries.

---

First, we learned that tabular data are data that are organized into tables consisting of rows and columns.

Next, we learned that observations are records of observable phenomena, which are stored on the rows.

Then, we learned that variables contain values that vary across each observation, which are stored on the columns.

Next, we learned that we can create relationships between observations in two or more tables by using primary and foreign keys.

Finally, we learned that queries allow us to ask questions of tabular data and return answers in the form of information.

In the next module, we'll learn about the data life cycle -- the journey of data as it is transformed from raw data to actionable insight.","---
marp: true
title: 7 - Summary
theme: template
---

<!-- _class: title-only -->

# Summary

---

<!-- _class: title-two-content-left -->

# Summary

Tabular data
Observations
Variables
Relationships
Queries

![image An icon of a database in a flat minimalist style](images/placeholder.png)",
2023-04-04 11:21:15,6,1,3214,92,3306,2023-04-04 11:21:11,2023-04-04 11:21:15,3.995502,"---
course: Intro to Data for Data Science
module: 6 - Data Life Cycle
title: 1 - Overview

---

Welcome back to this introductory course on data for data science.

I'm Matthew Renze, data science consultant, author, and public speaker.

In this module, we'll learn about the life cycle of data -- the journey of data as we move from data collection to action.

---

How do we get from data collection to action in data science?

What does the journey of data look through these various stages?

And what are the tools and methods involved in this process?

---

To answer these questions, we're going to follow the journey of data from data collection to action.

First, we'll learn about data collection and how we record observations of our world.

Next, we'll learn about data storage, and the various types of data repositories we encounter.

Then, we'll learn about data processing, and steps we perform to prepare our data for analysis.

Next, we'll learn about data analysis, and the many tools we can use to analyze data.

Then, we'll learn about taking action based on the results of our analysis.

Finally, we'll learn about how we repeat this process, using feedback as our guide, to optimize over time.","---
marp: true
title: 1 - Overview
theme: template
---

<!-- _class: title-slide -->

# Data Life Cycle

---

<!-- _class: title-only -->

# Overview

---

<!-- _class: title-two-content-left-center -->

# Data Life Cycle

Data Collection
Data Storage
Data Processing
Data Analysis
Taking Action
Feedback

![image An icon of a database in a flat minimalist style](images/placeholder.png)",
2023-04-04 11:21:21,6,2,3295,164,3459,2023-04-04 11:21:15,2023-04-04 11:21:21,6.114801,"---
course: Intro to Data for Data Science
module: 6 - Data Life Cycle
title: 2 - Collection

---

The first step in the data lifecycle is data collection.

---

We collect data about our world in a two-step process:

First, we observe a phenomenon that exists in the natural world.

This includes sensing the various qualities of the things we're observing and measuring their quantities as well.

Next, we record this observation using a symbolic representation.

In data science, this typically involves encoding the observation in a computer as a binary representation.

It's important to note that data do not exist until there has been both an observation and a recording of the observation.

Data are created as the result of something being observed and recorded as a signal or set of symbols.

Prior to a recording of an observation, there is no data, just the phenomenon that exists in the world.

---

There are several ways we can observe our world to collect data:

We can use sensors to record measurements of observable phenomena.

For example, we can record observations of the ambient air temperature using a digital thermometer.

We can enter data into a transactional system, to record business transactions.

For example, we can create records for new customers, record sales transactions, and create medical records.

We can also record human interactions with computer systems.

For example, we can record website visits, advertisement clicks, and time spent browsing a webpage.

And we can run experiments in order to generate new data in controlled environments.

For example, we can run clinical studies to determine the effectiveness of certain medications.

High quality data begins with data collection, so it's important to know how to properly observe and record data.","---
marp: true
title: 2 - Collection
theme: template
---

<!-- _class: title-only -->

# Collection

---

<!-- _class: title-two-content-left-center -->

# Data Lifecycle

Collection
Storage
Processing
Analysis
Visualization
Dissemination

![image An icon of a database in a flat minimalist style](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# Data Collection

Observation
Recording
Binary representation

![image An icon of a database in a flat minimalist style](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# Data Collection Methods

Sensors
Transactional systems
Human-computer interactions
Experiments

![image An icon of a database in a flat minimalist style](images/placeholder.png)",
2023-04-04 11:21:28,6,3,3404,176,3580,2023-04-04 11:21:21,2023-04-04 11:21:28,6.571195,"---
course: Intro to Data for Data Science
module: 6 - Data Life Cycle
title: 3 - Storage

---

The second step in the data lifecycle is data storage.

---

Once we've collected and recorded an observation as data, we need to store it so that it can be retrieved for future analysis.

As data are being recorded by sensors, these data are first recorded temporarily in a type of memory called volatile storage.

Volatile storage means that the data are lost when the device loses power.

As a result, we need to transfer our data somewhere more permanent, so that they will be available anytime we need them.

In data science, we store our data in one of several persistent-storage mediums.

Persistent storage, means that the device retains the data after the power to the device has been shut off.

For example, a computer's hard drive retains its data even if you turn the power off and then turn it back on again.

By storing our data in a persistent storage medium, we can retrieve our data as needed.

Unless we overwrite the data, or the device permanently fails, our data should always remain available.

---

Data can be stored in computers in several ways:

First, we have file-based formats - which store data in files on the filesystem of a computer.

For example, comma-separate values (or CSV) files and Excel spreadsheets.

Next, we have web-based formats - which store data in formats best suited for data transfer over the internet.

For example, eXtensible markup language (or XML) and javascript-object notation (or JSON)

Third, we have transactional databases - which store data in a form best suited for transaction processing.

For example, normalized relational databases and No-SQL databases.

Forth, we have analytical databases - which store data in a format best suited for analytical processing.

For example, data warehouses, data marts, and data cubes.

And finally, we have Big Data platforms - which can store massive data sets by distributing both data and processing across many computers

For example, Spark, Hive, and Hadoop.

There are many options to choose from, so it's important to know which option is right for your specific data-storage scenario.","---
marp: true
title: 3 - Storage
theme: template
---

<!-- _class: title-only -->

# Storage

---

<!-- _class: title-two-content-left-center -->

# Data Lifecycle

1. Collection
2. Storage
3. Processing
4. Analysis
5. Visualization
6. Interpretation

![image An icon of a database in a flat minimalist style](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# Data Storage

Volatile storage
Persistent storage

![image An icon of a database in a minimalist style](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# Data Storage

File-based formats
Web-based formats
Transactional databases
Analytical databases
Big Data platforms

![image An icon of a database in a minimalist style](images/placeholder.png)",
2023-04-04 11:21:36,6,4,3339,229,3568,2023-04-04 11:21:28,2023-04-04 11:21:36,8.473706,"---
course: Intro to Data for Data Science
module: 6 - Data Life Cycle
title: 4 - Processing

---

The third step in the data lifecycle is data processing.

---

Once we've stored our data, we need to process them in order to prepare them for analysis.

This involves several steps:

First, we may need to transform the data.

For example, we need to reshape tables, rename columns, convert data types, and encode or decode values.

Next, we may need to clean the data.

For example, we need to ensure internal data consistency, deal with missing values, and handle errors and anomalies.

Finally, may we need to query the data to extract just the subset of data we need for our analysis

For example, we need to select, filter, sort, group, and aggregate data from the persistent data store.

Essentially, we need to prepare our data so that our analysis will produce reliable results.

---

We can perform these data-processing tasks one of three ways:

First, we can perform these steps manually using tools like Microsoft Excel.

This option is only recommended for a quick, one-time, low-risk data analysis, that doesn't require any automation, auditing, or reproducibility.

Second, we can create scripts with programming languages like SQL, Python, or R.

Using scripts allows us to repeat the entire process automatically, iterate on the design over time, and document each step in the process.

Finally, we can create an automated data-processing pipeline, also known as a ""Data ETL"", which stands for Extract, Transform, and Load.

An automated pipeline provides a much more robust solution for data processing, but comes at a much higher cost to create and maintain.

Ultimately, we generally spend a lot of time and energy processing data in data science, so we want to choose the option that minimizes this effort in the long run.","---
marp: true
title: 4 - Processing
theme: template
---

<!-- _class: title-only -->

# Processing

---

<!-- _class: title-two-content-left-center -->

# Data Processing

Transform
Clean
Query

![image An icon of a database in a flat minimalist style](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# Data Processing

Manual
Script
Automated

![image An icon of a database in a flat minimalist style](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# Manual Processing

Quick
One-time
Low-risk

![image An icon of a database in a flat minimalist style](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# Script Processing

Repeatable
Iterative
Documented

![image An icon of a database in a flat minimalist style](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# Automated Processing

Robust
Expensive

![image An icon of a database in a flat minimalist style](images/placeholder.png)",
2023-04-04 11:21:44,6,5,3238,209,3447,2023-04-04 11:21:36,2023-04-04 11:21:44,8.038951,"---
course: Intro to Data for Data Science
module: 6 - Data Life Cycle
title: 5 - Analysis

---

The fourth step in the data lifecycle is data analysis.

---

Once we've processed our data, we want to analyze them to create new information that we can act upon.

There can be many reasons to perform a data analysis.

For example:

to provide support for or against decisions that we need to make,

to explain observations and behaviors that we see occurring,

and to discover new information from patterns that exist in the data.

---

There are numerous ways we can analyze data, for example:

We can create reports, which allow us to analyze both numerical and graphical information.

We can create dashboards, which present key-performance indicators (or KPIs) through a series of visual widgets.

We can perform interactive data analysis, using business intelligence tools (like Excel, Power BI, and Tableau).

We can perform data mining, which uses computer algorithms to find patterns of interest in large data sets.

We can perform machine learning, which involves humans training computer algorithms to detect patterns in new incoming data.

And we can automate data analysis with data-driven artificial intelligence, which involves machines teaching themselves how to solve problems on their own.

There are many ways that we can analyze data, so it's important that we choose the right tool for each type of data analysis we perform.","---
marp: true
title: 5 - Analysis
theme: template
---

<!-- _class: title-only -->

# Analysis

---

<!-- _class: title-two-content-left -->

# Analysis

Fourth step in data lifecycle
Create new information
Support decisions
Explain observations
Discover new information

![image An icon of a magnifying glass in a minimalist style](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# Analysis Methods

Reports
Dashboards
Interactive data analysis
Data mining
Machine learning
Data-driven AI

![image An icon of a graph in a minimalist style](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# Analysis Methods

Choose the right tool
For each type of analysis
Reports: numerical and graphical
Dashboards: KPIs
Interactive: BI tools
Data mining: algorithms
Machine learning: training
Data-driven AI: automation

![image An icon of a toolbox in a minimalist style](images/placeholder.png)",
2023-04-04 11:21:53,6,6,3298,200,3498,2023-04-04 11:21:44,2023-04-04 11:21:53,8.197777,"---
course: Intro to Data for Data Science
module: 6 - Data Life Cycle
title: 6 - Action

---

The next step in the data lifecycle is action.

---

Knowledge for the sake of knowledge is a noble pursuit and valuable in it's own right.

However, in order for data to be valuable to our business, it must lead to some form of action.

So, in data science we use the results of our data analysis to take an action of some kind.

This stage begins with making a decision on what action to take based on the data and our analysis.

This may also include making the decision *not* to act (i.e. choosing inaction based on our analysis).

Next, we take the appropriate action in order to affect positive change.

For example, we might approve a customer for a loan, recommend a product on our website, or change a business process.

Finally, this stage ends with an outcome which is either positive, negative, or resulted in no change at all.

We need to observe and record the outcome of our actions as data, because we're going to use this outcome in the final step in our process.

---

Action from data can take on many forms.

For example:

We can make a decision based upon our own data analysis and then act upon our decision.

We can communicate our findings to a wider audience in order to encourage others to take a specific action.

or we can automate a decision-making process with a computer so that the action happens automatically when the right pattern of data are observed by the machine.

No matter who is performing the action, we always want to make sure that we've chosen the best action given the data.","---
marp: true
title: 6 - Action
theme: template
---

<!-- _class: title-only -->

# Action

---

<!-- _class: title-two-content-left-center -->

# Action

Decision
Positive change
Negative change
No change

![image An icon of a database in a flat minimalist style](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# Action

Decision
Positive change
Negative change
No change

![image An icon of a database in a flat minimalist style](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# Action

Decision
Positive change
Negative change
No change

![image An icon of a database in a flat minimalist style](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# Action

Decision
Positive change
Negative change
No change

![image An icon of a database in a flat minimalist style](images/placeholder.png)",
2023-04-04 11:21:59,6,7,3335,162,3497,2023-04-04 11:21:53,2023-04-04 11:21:59,6.653037,"---
course: Intro to Data for Data Science
module: 6 - Data Life Cycle
title: 7 - Repeat

---

The final stage in the data lifecycle is to repeat the process.

---

As I mentioned in the previous step, it's important that we observe the outcome of our actions to see whether they made a positive impact, a negative impact, or led to no change at all.

We want to use this information as feedback to drive the next iteration of the process.

Feedback is very important in data science - it tells us whether we're steering the ship in the right direction or headed towards a giant cliff.

Data science is a highly iterative process, so we are typically repeating this feedback loop over and over on a regular basis.

The faster we can receive valuable feedback, the quicker we can make course corrections, and the sooner we can achieve our goals.

We want to use this feedback loop to drive continuous improvement in our business processes over time.

Essentially, this is how we optimize any business process -- by continuously improving it over time using feedback.

---

However, it's critically important to note that the success of this data-driven process is based on all of the steps that came before it.

So we need to ensure that:

we've collected reliable data from our observations, 

we've stored them correctly in the right type of persistent storage, 

we've processed them correctly using the right tools and methods, 

we've analyzed them correctly using the right tools and methods, 

we've made a rational decision based on results of our analysis,

and we've repeated this process using outcomes of our actions as feedback.

Performing all of these steps correctly is a bit more difficult than it sounds. 

This is why it's so important that you learn the rest of the details of data science -- so that you can always choose the best possible action given the data.","---
marp: true
title: 7 - Repeat
theme: template
---

<!-- _class: title-only -->

# Repeat

---

<!-- _class: title-two-content-left-center -->

# Feedback Loop

Observation
Action
Outcome
Feedback

![image An icon of a database in a flat minimalist style](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# Continuous Improvement

Iterative process
Receive valuable feedback
Make course corrections
Achieve goals

![image An icon of a database in a flat minimalist style](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# Optimization

Continuous improvement
Using feedback
All steps are important

![image An icon of a database in a flat minimalist style](images/placeholder.png)",
2023-04-04 11:22:03,6,8,3148,82,3230,2023-04-04 11:21:59,2023-04-04 11:22:03,3.625628,"---
course: Intro to Data for Data Science
module: 6 - Data Life Cycle
title: 8 - Summary

---

In this module, we learned about the data life cycle... the journey of data from inception to action.

---

First, we learned about data collection and how we record observations of our world.

Next, we learned about data storage, and the various types of data repositories we encounter.

Then, we learned about data processing, and the steps we perform to prepare our data for analysis.

Next, we learned about data analysis, and the many tools we can use to analyze our data.

Then, we learned about taking action based on the results of our analysis.

Finally, we learned about how we repeat this process, using feedback as our guide, to optimize over time.

In the next module, we'll wrap things up for this course and learn where to go next to continue our *own* data-science journey.","---
marp: true
title: 8 - Summary
theme: template
---

<!-- _class: title-only -->

# Summary

---

<!-- _class: title-two-content-left-center -->

# Summary

Data Life Cycle
- Collection
- Storage
- Processing
- Analysis
- Action
- Feedback

![image An icon of a database in a flat minimalist style](images/placeholder.png)",
2023-04-04 11:22:11,7,1,3347,191,3538,2023-04-04 11:22:03,2023-04-04 11:22:11,7.807009,"---
course: Intro to Data for Data Science
module: 7 - Conclusion
title: 1 - Next Steps

---

Welcome to the final module of this introductory course on data for data science.

I'm Matthew Renze, data science consultant, author and public speaker.

Now let's wrap things up for this course, so we can get started on our next course, and begin applying this knowledge in the real world.

---

You might be wondering:

Where should I go next?

What should I do to apply what I just learned?

And where should I go if I have questions or feedback?

---

First, I recommend that you practice to reinforce the information that you've learned.

So please complete all of the quiz questions,

and practice exercises for this course before you move on.

After years of research, and my own personal experience, we know that humans don't effectively learn new information unless they practice using it.

In fact, we forget about half of the information we've been taught within a hour of learning it and 75% within a few days.

However, if we practice, it reinforces the information and helps solidify it in our long-term memory.

This is the most effective way to maximize your learning and the value you derive from this course.

---

Next, if you're interested in learning more, I recommend taking the remaining courses in this series on data science.

This series contains all of the knowledge you will need to get started on your data-science journey.

There's plenty more to learn, so be sure to get started right away!

---

Finally, I encourage you to engage with me and others in this online learning community.

So please be sure to:

rate this course,

Ask questions in the discussion board,

Leave comments to let me know what you found valuable and what could be improved,

and feel free to send me a message on social media if you'd like to provide me with feedback in public.

---

","---
marp: true
title: 1 - Next Steps
theme: template
---

<!-- _class: title-slide -->

# Next Steps

---

<!-- _class: title-two-content-left-center -->

# Next Steps

Practice
Complete quizzes and exercises

![image An icon of a person practicing with a laptop](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# Next Steps

Take remaining courses
In the series on data science

![image An icon of a person learning with a laptop](images/placeholder.png)

---

<!-- _class: title-two-content-left-center -->

# Next Steps

Engage with the community
Rate the course
Ask questions
Leave comments
Provide feedback

![image An icon of a person engaging with a community](images/placeholder.png)

---

<!-- _class: title-only -->

# Thank You!

![image An icon of a person saying thank you](images/placeholder.png)",
2023-04-04 11:22:16,7,2,3182,116,3298,2023-04-04 11:22:11,2023-04-04 11:22:16,4.934906,"---
course: Intro to Data for Data Science
module: 7 - Conclusion
title: 2 - Summary

---

Finally, let's summarize the key concepts that we learned in the course.

---

In this course, we learned about data as a foundation for data science.

First, we learned that data are a collection of facts that describe observations of the world around us.

Next, we learned that there are various types of data ... including categorical and numerical data.

Then, we learned that data can be represented and stored in computers using data types.

Next, we learned that tabular data are data organized into rows and columns so that they can be queried effectively.

Finally, we learned that data moves through a life cycle as a journey from data collection to action.

---

Thank you for joining me for this introductory course on data for data science.

I hope that you have found this information valuable and that it has helped you move forward on your data-science journey.

Please be sure to keep in touch via my website and social media... and I hope to see you again in another course in the near future.

---

","---
marp: true
title: 2 - Summary
theme: template
---

<!-- _class: title-only -->

# Summary

---

<!-- _class: title-two-content-left -->

# Summary

Data
Types of data
Data types
Tabular data
Data life cycle

![image An icon of a database in a flat minimalist style](images/placeholder.png)

---

<!-- _class: title-only -->

# Thank You!

---

<!-- _class: title-only -->

# Keep in Touch!

Website: [website-url]

Social Media: [social-media-handles]",
